企業情報_1_名前,企業情報_2_サイト,企業情報_3_求人サイト企業情報,連絡先_1_住所,連絡先_2,連絡先_3,連絡先_4
株式会社カプコン（東証一部上場）,http://www.capcom.co.jp/,https://employment.en-japan.com/desc_1041068/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社バンダイ,http://www.bandai.co.jp/recruit/,https://employment.en-japan.com/desc_1041137/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
ニッカホーム株式会社,http://www.nikka-home.co.jp/,https://employment.en-japan.com/desc_1030295/?PK=1B182C&arearoute=1,ニッカホーム株式会社/〒4510043/愛知県名古屋市西区/新道2-15-12WALL CAPITAL HILL 1階,採用担当,052-533-6333,
株式会社集英社,https://www.shueisha.co.jp/,https://employment.en-japan.com/desc_1032142/?PK=1B182C&arearoute=1,〒101-8050/東京都千代田区一ツ橋2-5-10,集英社 採用センター,03-3238-2038(平日10：00～12：00、13：00～17：00),
グローバルトレード株式会社,http://www.gtrade.co.jp/,https://employment.en-japan.com/desc_1037954/?PK=1B182C&arearoute=1,＜本社＞/東京都港区高輪4-24-58　サマセット品川東京2F,採用担当,03-6459-3922,
株式会社エスフォーライフ,http://s-forlife.co.jp,https://employment.en-japan.com/desc_1037197/?PK=1B182C&arearoute=1,〒545-0052/大阪府大阪市阿倍野区阿倍野筋5-11-26　シオン阿倍野B1,採用担当,06-6661-3355,
株式会社アシスト,http://asyst.co.jp,https://employment.en-japan.com/desc_1039077/?PK=1B182C&arearoute=1,〒106-0032 /東京都港区六本木2丁目2番8号 ヒューリック六本木二丁目ビル 3F,採用担当,03-6459-1268,
株式会社SOME,https://www.some-pr.com/,https://employment.en-japan.com/desc_1039947/?PK=1B182C&arearoute=1,本社｜〒107-0052/東京都港区赤坂2-20-13赤坂ヒルサイド302,採用担当,03-5545-5561,
株式会社岩田レーベル,https://www.iwatalabel.co.jp/,https://employment.en-japan.com/desc_1040009/?PK=1B182C&arearoute=1,〒491-0827/愛知県一宮市三ツ井5丁目15番18号,管理部　総務課　國本,0586-76-1611,
株式会社クオキャリア,https://www.quacareer.co.jp/,https://employment.en-japan.com/desc_1040242/?PK=1B182C&arearoute=1,【東京本社】/〒170-0005/東京都豊島区南大塚3-46-3　いちご大塚ビル6F,採用担当,03-5927-9404,
株式会社ニューエイジ,https://newage-inc.co.jp/,https://employment.en-japan.com/desc_1036250/?PK=1B182C&arearoute=1,＜仙台本社＞/〒980-0803/宮城県仙台市青葉区国分町3-3-5 リスズビル4Ｆ,採用担当,recruit@newage-inc.co.jp,
株式会社東海共同印刷,http://www.tkp.co.jp/,https://employment.en-japan.com/desc_1037851/?PK=1B182C&arearoute=1,【本社】/〒467-0851/名古屋市瑞穂区塩入町17-6,古田,052-822-7281,
株式会社ポーラスター,,https://employment.en-japan.com/desc_1037947/?PK=1B182C&arearoute=1,【本社】/〒550-0004/大阪府大阪市西区靱本町3-8-6 奥内第一ビル2F,採用担当宛て,06-6136-8762,
三明物産株式会社,http://www.sannmei.co.jp,https://employment.en-japan.com/desc_1039382/?PK=1B182C&arearoute=1,本社／東京都江東区永代2‐32‐6　三明ビル,採用担当　下澤,03-5245-3388,
株式会社東洋館出版社,http://www.toyokan.co.jp,https://employment.en-japan.com/desc_1039998/?PK=1B182C&arearoute=1,〒113-0021/東京都文京区本駒込5-16-7//※営業のご連絡はご遠慮ください。,採用担当,wake@toyokan.co.jp,
株式会社アルページュ,http://arpege.co.jp/company/,https://employment.en-japan.com/desc_1040026/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ゲームエイト,https://game8.co.jp,https://employment.en-japan.com/desc_1040343/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社トヨタシステムズ,https://www.toyotasystems.com/,https://employment.en-japan.com/desc_1040370/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
リーシング・マネジメント・コンサルティング株式会社,https://lmc-c.co.jp/,https://employment.en-japan.com/desc_1040377/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ジャパネットたかた,https://www.japanet.co.jp/shopping/jh/,https://employment.en-japan.com/desc_1040396/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ジャパネットたかた,https://www.japanet.co.jp/shopping/jh/,https://employment.en-japan.com/desc_1040397/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社タービン・インタラクティブ,https://www.turbine.co.jp/index.html,https://employment.en-japan.com/desc_1040405/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
弁護士ドットコム株式会社（東証マザーズ上場）,https://corporate.bengo4.com/,https://employment.en-japan.com/desc_1040490/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1 新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社17 Media Japan,https://17media.jp/,https://employment.en-japan.com/desc_1040550/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社KIYORA,http://vegie.jp/,https://employment.en-japan.com/desc_1040557/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社グリーンプランテック,http://www.green-plantec.co.jp/,https://employment.en-japan.com/desc_1040588/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　グリーンプランテック採用事務局,sss-info@en-japan.com,
株式会社代々木アニメーション学院,https://www.yoani.co.jp/,https://employment.en-japan.com/desc_1040590/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ロッピングライフ,,https://employment.en-japan.com/desc_1040598/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社マイベスト,https://my-best.com/company,https://employment.en-japan.com/desc_1040729/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　マイベスト採用事務局,sss-info@en-japan.com,
株式会社アテニア,http://www.fancl.jp/about/group/,https://employment.en-japan.com/desc_1040744/?PK=1B182C&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　アテニア採用事務局,sss-info@en-japan.com,
ソニーPCL株式会社,https://www.sonypcl.jp,https://employment.en-japan.com/desc_1018204/?PK=1B182C&arearoute=1,＜本社＞/〒141-0021/東京都品川区上大崎2-13-17　目黒東急ビル,採用担当,Pclrecruit@jp.sony.com,
株式会社アライ,https://aracon-renewal.com/,https://employment.en-japan.com/desc_1037686/?PK=75513E&arearoute=1,【本社】/〒130-0026/東京都墨田区両国4-38-3　第8高畠ビル2F,採用担当,03-5669-0208,
ナノクロシステム株式会社,https://nanoclo-system.co.jp/,https://employment.en-japan.com/desc_1038542/?PK=75513E&arearoute=1,〒101-0061　東京都千代田区神田三崎町3-10-15　富士ビル2F,採用担当,03-6272-9785,
GMOソリューションパートナー株式会社,http://www.gmo-sol.jp/,https://employment.en-japan.com/desc_1040159/?PK=75513E&arearoute=1,〒150-8512/東京都渋谷区桜丘町26-1　セルリアンタワー6F,採用担当,0120-627-600(受付時間／平日10：30～19：00),
バークレイグローバルコンサルティング&インターネット株式会社,http://www.barclay-global.com,https://employment.en-japan.com/desc_1037232/?PK=75513E&arearoute=1,◆本社/〒160-0023/東京都新宿区西新宿3-1-5 新宿嘉泉ビル9階//※営業目的の電話はご遠慮ください。,本社採用係,03-6302-0029,
株式会社スタッフファースト（DmMiXグループ）,https://www.staff-first.co.jp/,https://employment.en-japan.com/desc_1037819/?PK=75513E&arearoute=1,【新宿支店】/〒160-0023/東京都新宿区西新宿3-2-11　新宿三井ビルディング二号館　8F,採用担当,03-6911-2380,
株式会社朝倉商会,https://fas-asakura.co.jp,https://employment.en-japan.com/desc_1037847/?PK=75513E&arearoute=1,【大阪営業所】/〒541-0059/大阪府大阪市中央区博労町1-4-10 博労町エステートビル602,採用担当,06-6263-3033,
シーサー株式会社,http://www.seesaa.co.jp,https://employment.en-japan.com/desc_1038345/?PK=75513E&arearoute=1,■本社／〒101-0021　東京都千代田区外神田6-1-4　神田ノーザンビル2階,採用担当,03-5817-4243,
株式会社アゲル,https://www.ager.jp,https://employment.en-japan.com/desc_1038489/?PK=75513E&arearoute=1,【土浦店】茨城県かすみがうら市上稲吉1917番地1,採用担当,0299-57-3371,
株式会社コンフィデンス,https://confidence-inc.jp/,https://employment.en-japan.com/desc_1039206/?PK=75513E&arearoute=1,【本社】〒160-0022/東京都新宿区新宿2-5-10　成信ビル8階,採用担当,03-3350-7800,
株式会社コンフィデンス,https://confidence-inc.jp/,https://employment.en-japan.com/desc_1039207/?PK=75513E&arearoute=1,【本社】/〒160-0022/東京都新宿区新宿2-5-10　成信ビル8階,採用担当,03-3350-7800,
株式会社シーエー・アドバンス,https://www.ca-adv.co.jp/,https://employment.en-japan.com/desc_1039845/?PK=75513E&arearoute=1,◆沖縄本社/〒900-0006　沖縄県那覇市おもろまち1-1-12 那覇新都心センタービル5F,採用担当,098-941-2270,
日本ビスカ株式会社,http://www.visca.co.jp/,https://employment.en-japan.com/desc_1012385/?PK=75513E&arearoute=1,〒160-0022/東京都新宿区新宿6-24-20 KDX新宿6丁目ビル10F,採用担当,03-5292-5151,
生活協同組合コープ自然派兵庫,https://www.shizenha.net/hyogo/,https://employment.en-japan.com/desc_1037735/?PK=75513E&arearoute=1,本部／〒651-2228　神戸市西区見津が丘4-10-5,採用担当,078-998-1671,
ティーパワーズ株式会社,http://www.t-powers.co.jp,https://employment.en-japan.com/desc_1037783/?PK=75513E&arearoute=1,〒141-0022/東京都品川区東五反田1-15-7,採用係,03-5434-7100,
株式会社らかんスタジオ,https://laquan.com/,https://employment.en-japan.com/desc_1037968/?PK=75513E&arearoute=1,【株式会社らかんスタジオ 人事部（本部）】/〒181-0013　東京都三鷹市下連雀8-7-３MHC402,採用担当,saiyou@laquan.com,
株式会社エブリー,https://corp.every.tv/,https://employment.en-japan.com/desc_1038277/?PK=75513E&arearoute=1,東京都新宿区西新宿6-5-1新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ブラス（東証・名証一部上場）,https://www.brass.ne.jp/,https://employment.en-japan.com/desc_1038451/?PK=75513E&arearoute=1,〒451-0045/愛知県名古屋市西区名駅2-34-1 エコールプラザ名駅ビル4F,広報室　石黒,052-562-1077,
株式会社サン・スマイル,http://www.sunsmile.co.jp/,https://employment.en-japan.com/desc_1039298/?PK=75513E&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
学校法人電子学園 日本電子専門学校,https://www.jec.ac.jp/,https://employment.en-japan.com/desc_1039465/?PK=75513E&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
学校法人電子学園 日本電子専門学校,https://www.jec.ac.jp/,https://employment.en-japan.com/desc_1039467/?PK=75513E&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社HRC,https://c-hrc.com/,https://employment.en-japan.com/desc_1039528/?PK=75513E&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社タービン・インタラクティブ,https://www.turbine.co.jp/index.html,https://employment.en-japan.com/desc_1039589/?PK=75513E&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社タービン・インタラクティブ,https://www.turbine.co.jp/index.html,https://employment.en-japan.com/desc_1039590/?PK=75513E&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ストリームス,http://www.streams.co.jp/,https://employment.en-japan.com/desc_1039596/?PK=75513E&arearoute=1,【本社】/〒112-0014/東京都文京区関口1-23-6 プラザ江戸川橋310,採用担当,03-5227-5561,
株式会社八幡ねじ,http://www.yht.co.jp/,https://employment.en-japan.com/desc_1039606/?PK=75513E&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社スタージョイナス,http://www.star-j.com/,https://employment.en-japan.com/desc_1039861/?PK=75513E&arearoute=1,【静岡事務所】/〒420-0035/静岡県静岡市葵区七間町1-5 2F-B,採用担当,054-272-6314,
ネットイヤーグループ株式会社（東証マザーズ上場）,http://www.netyear.net/,https://employment.en-japan.com/desc_1039872/?PK=75513E&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社横浜DeNAベイスターズ,http://www.baystars.co.jp/,https://employment.en-japan.com/desc_1040089/?PK=75513E&arearoute=1,応募フォームよりエントリーください。追って、こちらからご連絡いたします。,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ジオテックゴルフコンポーネント,https://www.geotechgolf.com/,https://employment.en-japan.com/desc_1037701/?PK=75513E&arearoute=1,【本社】〒260-0003/千葉県千葉市中央区鶴沢町8番6号　ジオテックビル,田辺(タナベ),043-223-7523,
株式会社りぶはあと,http://livheart.jp/,https://employment.en-japan.com/desc_1038339/?PK=75513E&arearoute=1,【本社】/〒103-0002/東京都中央区日本橋馬喰町2-3-2 セントピア4F,採用担当,03-5847-0271,k.kajiwara@livheart.co.jp
株式会社HIHO-TV,http://www.hiho.tv/,https://employment.en-japan.com/desc_1039674/?PK=75513E&arearoute=1,■本社/〒106-0032　東京都港区六本木2-2-8 4F,採用担当,03-5422-8145,
株式会社ロゴスコーポレーション,http://www.logos-co.com/,https://employment.en-japan.com/desc_1037329/?PK=75513E&arearoute=1,■本社/〒559-0025/大阪市住之江区平林南2丁目11番1号,採用担当,06-6681-8001,
株式会社Jクレアヴル,http://product-jkureavuru.com,https://employment.en-japan.com/desc_1037781/?PK=75513E&arearoute=1,〒150-0001/東京都渋谷区神宮前2-25-5 別所ビル3F,採用担当,03-5422-6816,
株式会社Jクレアヴル,http://product-jkureavuru.com,https://employment.en-japan.com/desc_1037782/?PK=75513E&arearoute=1,〒150-0001/東京都渋谷区神宮前2-25-5 別所ビル3F,採用担当,03-5422-6816,
湘南美容クリニック（医療法人湘美会）,http://www.s-b-c.net/,https://employment.en-japan.com/desc_1039084/?PK=75513E&arearoute=1,本社／東京都新宿区西新宿6-5-1 アイランドタワー12F,SBC事務局　人事部　採用担当,050-5865-5943,
株式会社ジェイ・エヌ・エス,http://jns-web.co.jp/,https://employment.en-japan.com/desc_1039132/?PK=75513E&arearoute=1,【高崎本社】/〒370-0021/群馬県高崎市西横手町391-60,027-350-1010　管理部まで,,
株式会社ラポールスター,https://www.rapport-star.com/,https://employment.en-japan.com/desc_1039182/?PK=75513E&arearoute=1,【本社】/東京都港区港南2-16-4 品川グランドセントラルタワー8F,代表取締役　林,hayashi@rapport-star.com,
株式会社ノア,https://www.kknoah.co.jp,https://employment.en-japan.com/desc_1039281/?PK=75513E&arearoute=1,〒152-0035/東京都目黒区中根1-2-2　都立大第2ノアビル5F,「スタジオ事業部」人事採用係,03-3725-3611,
株式会社HRC,https://c-hrc.com/,https://employment.en-japan.com/desc_1039317/?PK=75513E&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社イースト,http://www.east-inc.jp/,https://employment.en-japan.com/desc_1040047/?PK=75513E&arearoute=1,【本社】〒100-0005/東京都千代田区丸の内3-4-1　新国際ビル3F,採用担当,03-6303-9169,
TRASP株式会社,https://trasp-inc.com,https://employment.en-japan.com/desc_1037189/?PK=75513E&arearoute=1,＜大阪本社＞/〒530-0047/大阪府大阪市北区西天満5-2-18　三共ビル東館3F,採用担当／森,06-6136-5442,
株式会社TS工建,https://www.tskouken.jp,https://employment.en-japan.com/desc_1038303/?PK=75513E&arearoute=1,【大阪本社】/〒530-0057/大阪市北区曽根崎2-12-7　清和梅田ビル18F,人事部,06-6365-1131,
ハリマニックス株式会社,http://www.harimanics.co.jp/,https://employment.en-japan.com/desc_1036911/?PK=75513E&arearoute=1,【本社】/〒676-0022  /兵庫県高砂市高砂町浜田町1-6-12,採用担当,079-443-5577,
有限会社河田質店,https://www.kawada78.co.jp/,https://employment.en-japan.com/desc_1037780/?PK=75513E&arearoute=1,〒231-0057/神奈川県横浜市中区曙町1-9,採用担当,045-261-4888,
株式会社スタジオ・ポアック,http://www.poac.jp/index.html,https://employment.en-japan.com/desc_1037898/?PK=75513E&arearoute=1,事務管理部／奈良県天理市西長柄町670,辻野,0743-67-2885,
株式会社C4PLANNING,https://c4planning.co.jp/,https://employment.en-japan.com/desc_1039260/?PK=75513E&arearoute=1,〒103-0002/東京都中央区日本橋馬喰町1-5-1馬喰町有楽ビル５F,採用担当,infoc4@c4planning.co.jp,
吉田印刷株式会社,http://www.yoshida-print.co.jp/,https://employment.en-japan.com/desc_1033151/?PK=75513E&arearoute=1,本社/〒242-0001/神奈川県大和市下鶴間2-1-22,経営管理部　採用担当,046-262-2021,
株式会社チャンピオン,https://champion-inc.co.jp/,https://employment.en-japan.com/desc_1038618/?PK=75513E&arearoute=1,【本社】/〒130-0014 東京都墨田区亀沢4-10-2,採用担当,03-3622-1615,
黄桜株式会社,http://www.kizakura.co.jp/index.html,https://employment.en-japan.com/desc_1038840/?PK=75513E&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ナチュラルプランツ,https://www.n-plants.co.jp/,https://employment.en-japan.com/desc_1038883/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社カカクコム・インシュアランス,https://kakakucom-insurance.co.jp/,https://employment.en-japan.com/desc_1038886/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,enagent-info@en-japan.com,,
株式会社ナチュラルプランツ,https://www.n-plants.co.jp/,https://employment.en-japan.com/desc_1038897/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ビーボ,https://bbo.co.jp/,https://employment.en-japan.com/desc_1038912/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
FOX HOUND株式会社,https://www.fox-hound.co.jp,https://employment.en-japan.com/desc_1034376/?PK=2C027D&arearoute=1,【本社】〒169-0072/東京都新宿区大久保2-2-12　VORT東新宿2F,採用担当,03-3209-2622,
株式会社イノベント,https://innovent.co.jp/,https://employment.en-japan.com/desc_1038268/?PK=2C027D&arearoute=1,〒107-0062　東京都港区南青山3-1-31 NBF南青山ビル2F,採用担当（廣瀬）,03-6812-9421　※営業目的のお電話はお控えください。,
オリコン株式会社（東証JASDAQ上場）,https://www.oricon.jp/,https://employment.en-japan.com/desc_1038775/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社NTTデータ・スマートソーシング,https://www.nttdata-smart.co.jp/index.html,https://employment.en-japan.com/desc_1038874/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社カプコン（東証一部上場）,http://www.capcom.co.jp/,https://employment.en-japan.com/desc_1038899/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社カプコン（東証一部上場）,http://www.capcom.co.jp/,https://employment.en-japan.com/desc_1038901/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社Be-Groove,https://be-groove.com/build/,https://employment.en-japan.com/desc_1039087/?PK=2C027D&arearoute=1,読み取り不可避エラー,,,
株式会社キーワーズ・インターナショナル,http://www.keywordsstudios.com/,https://employment.en-japan.com/desc_1039245/?PK=2C027D&arearoute=1,【本社】/〒102-0074 /東京都千代田区九段南2-3-1　青葉第一ビル 5F,採用担当,03-4588-6760,
株式会社エージェントゲート,https://carechen.jp/,https://employment.en-japan.com/desc_1037505/?PK=2C027D&arearoute=1,〒101-0051/東京都千代田区神田神保町2-40-5 東久ビル6F,中途採用担当,03-4500-9361,
株式会社クオキャリア,https://www.quacareer.co.jp/,https://employment.en-japan.com/desc_1036808/?PK=2C027D&arearoute=1,【東京本社】/〒170-0005/東京都豊島区南大塚3-46-3　いちご大塚ビル6F,採用担当,03-5927-9404,
株式会社センテンス（読売テレビグループ）,http://www.sentens.co.jp/,https://employment.en-japan.com/desc_1037654/?PK=2C027D&arearoute=1,《東京オフィス》/〒108-0074/東京都港区高輪3-19-26 SOC高輪ビル6F,採用担当,03-5449-7540,
株式会社Wakka Inc.,http://wakka-inc.com/,https://employment.en-japan.com/desc_1024326/?PK=2C027D&arearoute=1,〒160-0022　/東京都新宿区新宿2-3-11 VORT新宿御苑8階,採用担当者,03-3353-4811,
株式会社ボーイズ,http://www.boys.co.jp/,https://employment.en-japan.com/desc_1035653/?PK=2C027D&arearoute=1,〒530-0041 大阪市北区天神橋4-7-13　イトーピア扇町ビル9F,採用担当,06-6242-0590,saiyo@boys.co.jp
永瀬印刷株式会社,https://www.nagase-label.com/,https://employment.en-japan.com/desc_1036239/?PK=2C027D&arearoute=1,＜本社＞/〒462-0002/愛知県名古屋市北区六が池町389番地,採用担当,052-901-2595,
株式会社メドレー（東証マザーズ上場）,https://www.medley.jp/,https://employment.en-japan.com/desc_1036845/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
フジテック株式会社（東証一部上場）,https://www.fujitec.co.jp/,https://employment.en-japan.com/desc_1036949/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社hitotema,https://hitotema.company/,https://employment.en-japan.com/desc_1037099/?PK=2C027D&arearoute=1,【福岡支社】〒810-0041 福岡県福岡市中央区大名1-8-25-301,太田,092-517-9996,
株式会社東亜産業,https://toamit.jp/,https://employment.en-japan.com/desc_1037725/?PK=2C027D&arearoute=1,【東京本社】/〒101-0021/東京都千代田区外神田2-5-12 タカラビル,採用担当,03-5298-6166,
株式会社YUIDEA,http://www.yuidea.co.jp/,https://employment.en-japan.com/desc_1037874/?PK=2C027D&arearoute=1,〒112-0006/東京都文京区小日向4-5-16　ツインヒルズ茗荷谷,採用担当,group-recruit-career@yuidea.co.jp,
株式会社EYEZEN,http://eyezen.jp,https://employment.en-japan.com/desc_1038047/?PK=2C027D&arearoute=1,本社／〒556-0015　大阪府大阪市浪速区 敷津西2-1-12 YKビル６階,採用担当,eyezen@eyezen.jp,
アイティメディア株式会社（東証一部上場）,https://corp.itmedia.co.jp,https://employment.en-japan.com/desc_1038074/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
HACCI's JAPAN合同会社,http://hacci1912.com/,https://employment.en-japan.com/desc_1038106/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社メディア・リース,http://www.mlinc.co.jp/,https://employment.en-japan.com/desc_1038111/?PK=2C027D&arearoute=1,【管理部】/〒107-0052/東京都港区赤坂5-4-17 SCビル赤坂7階,小野,03-3589-7611   ／FAX :03-3589-7600,
SBクリエイティブ株式会社,https://www.softbankcr.co.jp/ja/,https://employment.en-japan.com/desc_1038121/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ティーアンドイー,http://t-e.co.jp/,https://employment.en-japan.com/desc_1038517/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ティーアンドイー,http://t-e.co.jp/,https://employment.en-japan.com/desc_1038518/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社山田養蜂場,http://www.3838.com/,https://employment.en-japan.com/desc_1038539/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社フォーマルクライン,http://www.formalklein.jp/,https://employment.en-japan.com/desc_1038565/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社文響社,https://bunkyosha.com/,https://employment.en-japan.com/desc_1038719/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社テックスタッフ,http://www.tecstaff.co.jp/,https://employment.en-japan.com/desc_1038307/?PK=2C027D&arearoute=1,〒105-0004/東京都港区新橋5-12-6　ヴェルディ新橋2F,採用担当,03-6809-2851,
株式会社NBSキオスク&サービス,http://www.nbs-ks.jp/,https://employment.en-japan.com/desc_1036864/?PK=2C027D&arearoute=1,本社／〒141-0032/東京都品川区大崎5-1-11 住友生命五反田ビル9F,採用担当,03-5745-0336,
株式会社キーワーズ・インターナショナル,http://www.keywordsstudios.com/,https://employment.en-japan.com/desc_1037687/?PK=2C027D&arearoute=1,【本社】/〒102-0074 /東京都千代田区九段南2-3-1　青葉第一ビル 5F,採用担当,03-4577-7628,
株式会社東亜産業,https://toamit.jp/,https://employment.en-japan.com/desc_1037726/?PK=2C027D&arearoute=1,■本社/〒101-0021/東京都千代田区外神田2-5-12 タカラビル3F,採用担当,03-5298-6166,
株式会社グローカル,https://www.glcl.co.jp/,https://employment.en-japan.com/desc_1038270/?PK=2C027D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
