企業情報_1_名前,企業情報_2_サイト,企業情報_3_求人サイト企業情報,連絡先_1_住所,連絡先_2,連絡先_3,連絡先_4
公益財団法人高輝度光科学研究センター,http://www.jasri.jp/,https://employment.en-japan.com/desc_1037731/?PK=10E18D&arearoute=1,〒679-5198/兵庫県佐用郡佐用町光都1-1-1,研究支援部総務人事課　採用担当,0791-58-0951,
ミネベアミツミ株式会社（東証一部上場）,http://www.minebeamitsumi.com/,https://employment.en-japan.com/desc_1040672/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ウイルテック,https://www.willtec.jp,https://employment.en-japan.com/desc_1040673/?PK=10E18D&arearoute=1,【津SC】JR紀勢本線、近鉄名古屋線 津駅 徒歩約20分/三重県津市住吉町4-7 パレオシンセイII 1F,採用担当,0120-596-788,
株式会社セムコーポレーション,http://www.cemco.jp,https://employment.en-japan.com/desc_1028346/?PK=10E18D&arearoute=1,【本社】/〒113-8638　東京都文京区本駒込1-10-25,採用担当,03-3946-3335,
アイピー精密株式会社,http://www.inagumapress.ecnet.jp/groupcompany.html,https://employment.en-japan.com/desc_1038257/?PK=10E18D&arearoute=1,＜本社／小牧工場＞/〒485-0802/愛知県小牧市大字大草字大野5786番地25,採用担当,0568-39-6901,
株式会社ニットク,http://www.nittoku-inc.jp/,https://employment.en-japan.com/desc_1028662/?PK=10E18D&arearoute=1,【本社】/〒187-0004/東京都小平市天神町1-1-24,採用担当,042-345-3410,
株式会社瑞光（東証二部上場）,http://www.zuiko.co.jp/,https://employment.en-japan.com/desc_1039761/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
キオクシア株式会社,https://www.kioxia.com/ja-jp/top.html,https://employment.en-japan.com/desc_1040287/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
キオクシア株式会社,https://www.kioxia.com/ja-jp/top.html,https://employment.en-japan.com/desc_1040288/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
キオクシア株式会社,https://www.kioxia.com/ja-jp/top.html,https://employment.en-japan.com/desc_1040289/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
キオクシア株式会社,https://www.kioxia.com/ja-jp/top.html,https://employment.en-japan.com/desc_1040290/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
ニッパツ・メック株式会社,https://www.nhkmec.com/,https://employment.en-japan.com/desc_1040332/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
ニッパツ・メック株式会社,https://www.nhkmec.com/,https://employment.en-japan.com/desc_1040333/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ソディック（東証一部上場）,https://www.sodick.co.jp/,https://employment.en-japan.com/desc_1040357/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ソディック（東証一部上場）,https://www.sodick.co.jp/,https://employment.en-japan.com/desc_1040359/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ダイセル（東証一部上場）,https://www.daicel.com/,https://employment.en-japan.com/desc_1040366/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
ミネベアミツミ株式会社（東証一部上場）,http://www.minebeamitsumi.com/,https://employment.en-japan.com/desc_1040369/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社リガク,https://www.rigaku.com/ja,https://employment.en-japan.com/desc_1040435/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社リガク,https://www.rigaku.com/ja,https://employment.en-japan.com/desc_1040436/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
日信工業株式会社（東証一部上場）,http://www.nissinkogyo.co.jp/,https://employment.en-japan.com/desc_1040448/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,■担当部署／担当者 エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
日信工業株式会社（東証一部上場）,http://www.nissinkogyo.co.jp/,https://employment.en-japan.com/desc_1040449/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
日信工業株式会社（東証一部上場）,http://www.nissinkogyo.co.jp/,https://employment.en-japan.com/desc_1040450/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
日信工業株式会社（東証一部上場）,http://www.nissinkogyo.co.jp/,https://employment.en-japan.com/desc_1040452/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社大西熱学,https://www.ohnishi.co.jp/product_company.php,https://employment.en-japan.com/desc_1040468/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社不二レーベル,https://www.fuji-label.co.jp/,https://employment.en-japan.com/desc_1040474/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社不二レーベル,https://www.fuji-label.co.jp/,https://employment.en-japan.com/desc_1040475/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,ｖ,enagent-info@en-japan.com,
八幡電気産業株式会社,http://www.yawatadenki.co.jp/,https://employment.en-japan.com/desc_1040486/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
八幡電気産業株式会社,http://www.yawatadenki.co.jp/,https://employment.en-japan.com/desc_1040488/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
アトムメディカル株式会社,https://www.atomed.co.jp/,https://employment.en-japan.com/desc_1040494/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
ガデリウス・ホールディング株式会社,http://www.gadelius.com/,https://employment.en-japan.com/desc_1040528/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
パーソルR&D株式会社,https://www.persol-rd.co.jp/,https://employment.en-japan.com/desc_1040535/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
マブチモーター株式会社,https://www.mabuchi-motor.co.jp/,https://employment.en-japan.com/desc_1040544/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
伊藤忠マシンテクノス株式会社,https://www.itcmt.co.jp,https://employment.en-japan.com/desc_1040549/?PK=10E18D&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社工進,https://www.koshin-ltd.jp/,https://employment.en-japan.com/desc_1040601/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社中村自工,https://www.najico.co.jp/,https://employment.en-japan.com/desc_1040605/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社東陽テクニカ（東証一部上場）,http://www.toyo.co.jp/,https://employment.en-japan.com/desc_1040608/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
三菱マテリアル株式会社（東証一部上場）,https://www.mmc.co.jp/corporate/ja/,https://employment.en-japan.com/desc_1040615/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
住友電気工業株式会社 大阪本社（東証一部上場）,http://www.sei.co.jp/,https://employment.en-japan.com/desc_1040618/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
太陽誘電株式会社（東証一部上場）,https://www.yuden.co.jp,https://employment.en-japan.com/desc_1040629/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
電元社トーア株式会社,http://www.dengenshatoa.co.jp/company/,https://employment.en-japan.com/desc_1040634/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
武蔵エンジニアリング株式会社,http://www.musashi-engineering.co.jp/,https://employment.en-japan.com/desc_1040641/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
三和化研工業株式会社,https://www.sanwakaken.co.jp/,https://employment.en-japan.com/desc_1036029/?PK=4E785F&arearoute=1,本社／〒581-0039 大阪府八尾市太田新町2-41,採用担当,,
豊田乳業株式会社,http://www.toyota-nyugyo.co.jp/index.html,https://employment.en-japan.com/desc_1039578/?PK=4E785F&arearoute=1,愛知県豊田市白山町七曲12番地788,採用担当,0565-31-0478,
新成加工株式会社,http://www.sinseikakou.com,https://employment.en-japan.com/desc_1038367/?PK=4E785F&arearoute=1,【本社】/〒566-0022/大阪府摂津市三島2-1-45,採用担当,06-6317-5511,
北菱冷熱株式会社,http://www.hokuryo-reinetsu.co.jp/,https://employment.en-japan.com/desc_1038602/?PK=4E785F&arearoute=1,＜本社＞/〒107-0052/東京都港区赤坂2-16-9,採用担当,03-3584-7110,
K・Sグループ,http://fuji-plus.com/,https://employment.en-japan.com/desc_1039136/?PK=4E785F&arearoute=1,今回のK・Sグループの合同募集の応募受付は、加藤石油株式会社が行ないます。//■加藤石油株式会社／本社/〒343-0041/埼玉県越谷市千間台西2丁目5番地7,採用担当,048-976-2111,
甲南ユーテイリテイ株式会社,http://www.kucl.com,https://employment.en-japan.com/desc_1039791/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
AGC株式会社（東証一部上場）,https://www.agc.com/index.html,https://employment.en-japan.com/desc_1040296/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ダイセル（東証一部上場）,https://www.daicel.com/,https://employment.en-japan.com/desc_1040362/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ダイセル（東証一部上場）,https://www.daicel.com/,https://employment.en-japan.com/desc_1040364/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社アーキビルド,https://www.archibuild.co.jp/,https://employment.en-japan.com/desc_1040565/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
トータルエアーサービス株式会社,http://www.tas-co.com/,https://employment.en-japan.com/desc_1039567/?PK=4E785F&arearoute=1,【本社/千葉営業所】/〒263-0014　千葉県稲毛区作草部町1012-5,採用担当,043-207-1777,
富士シート株式会社,https://www.fujiseat.co.jp/recruit_top,https://employment.en-japan.com/desc_1040006/?PK=4E785F&arearoute=1,＜本社工場　管理統括部 総務人事課＞/〒561-0814/大阪府豊中市豊南町東2-4-6,採用担当,06-6332-3331,
旭化成アミダス株式会社 守山事業所,https://www.amidas.co.jp/job/seisan/index.php,https://employment.en-japan.com/desc_1028187/?PK=4E785F&arearoute=1,【守山事業所】〒524-0002/滋賀県守山市小島町515（旭化成守山製造所内）,二宮,077-581-4020／0120-85-4622,
庄司電気株式会社,http://www.shoji-elc.co.jp/index.html,https://employment.en-japan.com/desc_1036838/?PK=4E785F&arearoute=1,【本社】/〒142-0043/東京都品川区二葉2-17-2,採用担当,03-5498-2161,
株式会社ヤマモト,http://www.yamamoto-corp.jp/,https://employment.en-japan.com/desc_1037707/?PK=4E785F&arearoute=1,【本社】京都府亀岡市保津町上火無66-2,総務課・下尾 加奈子,0771-25-1451,yamamoto-recruit@yamamoto-corp.jp
株式会社Work Prime Contract,https://www.wpc.co.jp/,https://employment.en-japan.com/desc_1037909/?PK=4E785F&arearoute=1,【本社】/〒105-0004/東京都港区新橋4-31-3　第3名和ビル6階,採用担当,050-6865-4423,
吉野石膏株式会社,https://yoshino-gypsum.com/,https://employment.en-japan.com/desc_1038094/?PK=4E785F&arearoute=1,《三河工場》/〒441-8074/愛知県豊橋市明海町4-35,採用担当：込山・仲西,0532-23-3151(代表番号),
株式会社ダイヤモンドパーソネル 西日本支社,http://www.diamondpersonnel.co.jp/,https://employment.en-japan.com/desc_1038282/?PK=4E785F&arearoute=1,【西日本支社】〒661-0976/兵庫県尼崎市潮江1-2-6　尼崎フロントビル5階,太田・望月,06-6491-2783,
NGKエレクトロデバイス株式会社,http://www.ngked.co.jp/,https://employment.en-japan.com/desc_1039393/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
キオクシア株式会社,https://www.kioxia.com/ja-jp/top.html,https://employment.en-japan.com/desc_1039405/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
キオクシア株式会社,https://www.kioxia.com/ja-jp/top.html,https://employment.en-japan.com/desc_1039406/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ショーワ（東証一部上場）,http://www.showa1.com/,https://employment.en-japan.com/desc_1039419/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　ショーワ採用事務局,sss-info@en-japan.com,
株式会社ショーワ（東証一部上場）,http://www.showa1.com/,https://employment.en-japan.com/desc_1039420/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　ショーワ採用事務局,sss-info@en-japan.com,
I-PEX島根株式会社,,https://employment.en-japan.com/desc_1039421/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
シンフォニアテクノロジー株式会社,http://www.sinfo-t.jp/,https://employment.en-japan.com/desc_1039455/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
セントラル電子制御株式会社,http://www.sdsg.co.jp/,https://employment.en-japan.com/desc_1039458/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社MOA,https://www.moa-corp.com/,https://employment.en-japan.com/desc_1039501/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社MARUWA（東証一部上場）,https://www.maruwa-g.com,https://employment.en-japan.com/desc_1039530/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
能美防災株式会社（東証一部上場）,https://www.nohmi.co.jp/,https://employment.en-japan.com/desc_1039549/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社椿本チエイン（東証一部上場）,http://www.tsubakimoto.jp/,https://employment.en-japan.com/desc_1039557/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
阪和興業株式会社（東証一部上場）,https://www.hanwa.co.jp/,https://employment.en-japan.com/desc_1039581/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
阪和興業株式会社（東証一部上場）,https://www.hanwa.co.jp/,https://employment.en-japan.com/desc_1039583/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
阪和興業株式会社（東証一部上場）,https://www.hanwa.co.jp/,https://employment.en-japan.com/desc_1039584/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社シバックス,http://sivax.co.jp,https://employment.en-japan.com/desc_1039587/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ニッキ（東証二部上場）,http://www.nikkinet.co.jp/,https://employment.en-japan.com/desc_1039594/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社ニッキ（東証二部上場）,http://www.nikkinet.co.jp/,https://employment.en-japan.com/desc_1039595/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
空研工業株式会社,https://www.kuken.com/,https://employment.en-japan.com/desc_1039610/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社TJMデザイン,https://www.tjmdesign.com,https://employment.en-japan.com/desc_1039710/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　TJMデザイン採用事務局,sss-info@en-japan.com,
トーテックアメニティ株式会社,https://www.totec.jp/index.html,https://employment.en-japan.com/desc_1039870/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
ユビキタス・テクノロジーズ株式会社,https://www.ubiquitous-tech.com/corporate/,https://employment.en-japan.com/desc_1039891/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社エスユーエス（東証マザーズ上場）,https://www.sus-g.co.jp/,https://employment.en-japan.com/desc_1039941/?PK=4E785F&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
住友重機械イオンテクノロジー株式会社,https://shi-ion.jp/,https://employment.en-japan.com/desc_1040160/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
大阪シーリング印刷株式会社,https://www.osp.co.jp/,https://employment.en-japan.com/desc_1040166/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
日機装株式会社（東証一部上場）,http://www.nikkiso.co.jp/,https://employment.en-japan.com/desc_1040216/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
日本信号株式会社（東証一部上場）,http://www.signal.co.jp/,https://employment.en-japan.com/desc_1040222/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
有限会社ブイリンク,http://www.vlink-ltd.jp/,https://employment.en-japan.com/desc_1040238/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
日鉄建材株式会社,https://www.ns-kenzai.co.jp/corporate.html,https://employment.en-japan.com/desc_1034304/?PK=371190&arearoute=1,＜本社＞/〒101-0021	/東京都千代田区外神田4-14-1 秋葉原UDX 13階,採用担当,03-6625-6000,
株式会社マリオット・マーキーズ,http://www.marquis.co.jp/,https://employment.en-japan.com/desc_1038316/?PK=371190&arearoute=1,【本社】/〒130-0025/東京都墨田区千歳2-4-12,採用担当,03-5600-2710(代表),
UTパベック株式会社,http://www.ut-pabec.co.jp/,https://employment.en-japan.com/desc_1039157/?PK=371190&arearoute=1,〒570-0052/大阪府守口市松下町1番1号,採用担当,0120-719-060,
学校法人電子学園 日本電子専門学校,https://www.jec.ac.jp/,https://employment.en-japan.com/desc_1039462/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
有限会社クマテクノロジー,http://kuma-tech.net/index.html,https://employment.en-japan.com/desc_1040014/?PK=371190&arearoute=1,◆本社/〒134-0084/東京都江戸川区東葛西6-6-12 木下ビル402,採用担当,03-5879-9216,
鉱研工業株式会社（JASDAQ上場）,https://www.koken-boring.co.jp/,https://employment.en-japan.com/desc_1038141/?PK=371190&arearoute=1,本社／〒171-8572　東京都豊島区高田2‐17‐22 目白中野ビル1F,採用担当,03-6907-7517,saiyo@koken-boring.co.jp
SUBARUテクノ株式会社,https://www.subaru-tec.co.jp/index.html,https://employment.en-japan.com/desc_1038588/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　 SUBARUテクノ採用事務局,sss-info@en-japan.com,
株式会社ウイルテック,https://www.willtec.jp,https://employment.en-japan.com/desc_1038658/?PK=371190&arearoute=1,【大阪キャリア開発センター】/〒530-0015/大阪府大阪市北区中崎西2-4-12　梅田センタービル 3F,採用担当,0120-596-788,
株式会社デンソーウェーブ,https://www.denso-wave.com/ja/,https://employment.en-japan.com/desc_1038756/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
カワサキロボットサービス株式会社,https://www.khi.co.jp/corp/krs/,https://employment.en-japan.com/desc_1038773/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
ミクニキカイ株式会社,http://mikunikikai.com/,https://employment.en-japan.com/desc_1038777/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
応用電機株式会社,https://www.oyoe.co.jp/index.html,https://employment.en-japan.com/desc_1038786/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
フジテック株式会社（東証一部上場）,https://www.fujitec.co.jp/,https://employment.en-japan.com/desc_1038789/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
応用電機株式会社,https://www.oyoe.co.jp/index.html,https://employment.en-japan.com/desc_1038790/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
応用電機株式会社,https://www.oyoe.co.jp/index.html,https://employment.en-japan.com/desc_1038793/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
シンフォニアテクノロジー株式会社,http://www.sinfo-t.jp/,https://employment.en-japan.com/desc_1038821/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
シーホネンス株式会社,http://www.seahonence.co.jp/index.html,https://employment.en-japan.com/desc_1038834/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
ユニパルス株式会社,http://www.unipulse.com/,https://employment.en-japan.com/desc_1038843/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
因幡電機産業株式会社（東証一部上場）,https://www.inaba.co.jp/,https://employment.en-japan.com/desc_1038846/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社PALTAC（東証一部上場）,http://www.paltac.co.jp/,https://employment.en-japan.com/desc_1038851/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社PALTAC（東証一部上場）,http://www.paltac.co.jp/,https://employment.en-japan.com/desc_1038852/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社PALTAC（東証一部上場）,http://www.paltac.co.jp/,https://employment.en-japan.com/desc_1038853/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社PALTAC（東証一部上場）,http://www.paltac.co.jp/,https://employment.en-japan.com/desc_1038855/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
株式会社PALTAC（東証一部上場）,http://www.paltac.co.jp/,https://employment.en-japan.com/desc_1038856/?PK=371190&arearoute=1,東京都新宿区西新宿6-5-1　新宿アイランドタワー,エン・ジャパン株式会社　エン エージェント,enagent-info@en-japan.com,
